date,user,text,retweets,favourites
2020-09-07 18:24:00,JoeBiden,"For years, President Trump and Republicans have waged a war on America's labor unions. 

It will end on my watch.

I'll sign the PRO Act — making it easier for workers to organize and collectively bargain — and be the strongest labor president workers have ever had.",11402,52451
2020-09-07 16:45:00,JoeBiden,"Together, we can build a future that reflects working people’s courage and ambition. One that not only offers good jobs — but the dignity, equity, shared prosperity, and common purpose due to every American. https://t.co/FDLGMKCgWD",3924,16123
2020-09-07 16:06:00,JoeBiden,"The 40-hour workweek
Minimum wage
Overtime pay
Health care 
Workplace safety protections

They’re all because of unions — and it’s time we recognize that.",23028,128825
2020-09-07 14:00:01,JoeBiden,"Today, we honor the generations of union workers who fought for the rights, power, wages, and benefits that built and sustained the great American middle class. #LaborDay https://t.co/gTqE9tYUKd",14440,62381
2020-09-07 00:45:00,JoeBiden,We need to restore honor and decency to the White House.,38424,289684
2020-09-07 00:20:23,JoeBiden,"Time and again, the president has refused to provide Puerto Rico with much-needed resources. He’s repeatedly insulted Puerto Ricans and this latest action is another example of his disrespect for the island. 

This ends when I’m elected president. https://t.co/FitVSFl8bS",7620,32716
2020-09-06 22:15:00,JoeBiden,"Donald Trump promised to be ""the greatest jobs president God ever created.""

But in reality, he's on track to become the first president in modern history to leave office with fewer jobs than when he entered.

American workers can't take four more years of his failed leadership.",20826,98053
2020-09-06 20:30:00,JoeBiden,"We all want our schools to reopen — but we need to do it in a way that puts the health and safety of our students and educators first.

Here's how @KamalaHarris and I will reopen our schools safely and effectively: https://t.co/yJswM3PliF",5687,22877
2020-09-06 18:30:00,JoeBiden,We know what President Trump thinks of our nation's veterans. Here is what they think of him. https://t.co/QX910VyP0u,29127,78780
2020-09-06 16:45:00,JoeBiden,It’s time we reward work — not just wealth.,23516,177977
2020-09-06 14:33:00,JoeBiden,Be a patriot. Wear a mask. https://t.co/LrXyfxphuD,17765,87706
2020-09-06 00:00:01,JoeBiden,"The economy wasn’t working for folks long before this virus hit. That’s why @KamalaHarris and I won’t just build back to the way things were — we’re going to build back better.

We’re going to make sure everyone has a fair shot to get ahead. https://t.co/rt5RD9Fdi0",6016,23670
2020-09-05 22:22:00,JoeBiden,"As president, I will:

- Call for nationwide mask mandates
- Implement widespread testing
- Accelerate the development of treatments and vaccines

I’m ready to work on day one to contain the spread of this virus and get our country back on track.",23786,161170
2020-09-05 20:32:00,JoeBiden,"Nicaraguan asylum seekers fleeing oppression deserve to have their cases heard. Instead, they’re being deported back into the tyrannical grip of Daniel Ortega without a chance to pursue their claims.

President Trump’s cruelty truly knows no bounds. https://t.co/FxhjCUXkZ8",5446,21339
2020-09-05 19:18:00,JoeBiden,"Mr. President, enough with the weekend golf trips and erratic tweets. It's time for you to get to work and control the spread of this virus. https://t.co/SfsEQMgc5z",37169,192868
2020-09-05 17:50:00,JoeBiden,Our nation’s veterans speak for themselves. https://t.co/ai5Y1MzCaQ,18059,48724
2020-09-05 00:00:00,JoeBiden,"Every day Donald Trump proves how morally unfit he is to lead our nation.

In 60 days, we have to vote him out. https://t.co/EteeruIOm6",7539,36487
2020-09-04 21:09:09,JoeBiden,"Now is not the time for a victory lap, Mr. President. Just because your wealthy friends and donors are doing well doesn't mean everyone else is.

Get off the golf course. Call the leaders of Congress to the White House. And make a deal that delivers for working people.",7441,39540
2020-09-04 21:09:09,JoeBiden,"The fact is we're more than six months into this pandemic, and:

- 11.5 million Americans don't have their jobs back
- Almost 30 million are on unemployment
- We're down 720,000 manufacturing jobs
- Nearly 1 in 6 small businesses have closed their doors",5715,28768
2020-09-04 21:09:09,JoeBiden,"I'm grateful for everyone who found work in August and found that glimmer of hope — but there is real cause for concern in this morning's jobs report.

The pace of job gains in August was slower than in July. And significantly slower than May or June.",11060,60924
2020-09-04 16:54:07,JoeBiden,Tune in as I discuss how our economic crisis has been worsened by President Trump's failure to get COVID-19 under control: https://t.co/YeDBBOntHe,2843,10557
2020-09-04 16:40:56,JoeBiden,"RT @TeamJoe: Every day we are thankful for our veterans and fallen soldiers who paid the ultimate sacrifice for our freedom.

@JoeBiden und…",4458,0
2020-09-04 16:04:00,JoeBiden,"Mr. President, if you don’t respect our troops, you can’t lead them. https://t.co/hcX9hGgdm5",87534,255504
2020-09-04 01:46:00,JoeBiden,"Here’s my promise to you: If I have the honor of serving as the next commander in chief, I will ensure that our American heroes know that I will have their back and honor their sacrifice. Always. https://t.co/wMFHHscD51",33379,154880
2020-09-04 01:00:01,JoeBiden,"In 2016, President Trump promised to reduce the trade deficit and said: ""You will see a drop like you've never seen before.""

The reality? It's the highest it's been in 12 years.

American workers can't afford another four years of his failed leadership. https://t.co/3CGY4Hym8o",10647,35186
2020-09-04 00:24:00,JoeBiden,The President has a duty to set an example. https://t.co/9bkSknbOds https://t.co/OwiCo345Ph,7151,41542
2020-09-03 23:40:00,JoeBiden,"Folks, today marks two months until Election Day. That means we have just two months to do everything we can to beat Donald Trump and restore the soul of this nation.

Chip in to help us win in November: https://t.co/UjC7yoIpU4",2898,11595
2020-09-03 23:07:00,JoeBiden,This is our moment to root out systemic racism and ensure justice finally rings out for all in America. https://t.co/mXzAZ9VZfR,6060,19823
2020-09-03 21:48:00,JoeBiden,"We need a president who will work to lower the temperature — not raise it. A president who will bring people together and find solutions to the challenges we face.

That's what I went to Kenosha to do today, and it's what I'll do every day in the White House. https://t.co/dNenwVZjUg",8345,45107
2020-09-03 18:53:21,JoeBiden,"It’s time we come together as a nation to heal and address the challenges we face. Tune in to our community conversation in Kenosha, Wisconsin: https://t.co/5Vda70tPCu",4108,14839
2020-09-03 16:38:00,JoeBiden,"Right now, classrooms should be humming with excitement for a new year and students’ hopes for their futures.

Instead, many are silent and empty because President Trump didn’t do his job.

America’s families are paying the price for his failures.",15405,77435
2020-09-03 15:02:00,JoeBiden,"I've always believed we're at our best when we act as one America. It's time for us to come together, propel our nation across this turbulent threshold, and build a better future for all.",12441,74317
2020-09-03 00:55:00,JoeBiden,"Time and time again, President Trump has refused to stand up to Putin. His silence on the poisoning of Mr. Navalny is just the latest example.

As president, I'll do what Trump won't: hold the Putin regime accountable for its crimes. https://t.co/z11YyV6lq0",9366,35300
2020-09-03 00:30:00,JoeBiden,"I’ve released 21 years of my tax returns. 

What are you hiding, @realDonaldTrump? https://t.co/aQs6Hlox0P",52629,257263
2020-09-02 23:35:00,JoeBiden,"They're rooting for chaos and violence because they think it helps them win a second term.

Now ask yourself, is that really who you think should be running the country? https://t.co/rXf0O5u0WC",16434,44382
2020-09-02 22:25:00,JoeBiden,"If we give Donald Trump another four years in the White House, our planet may never recover. https://t.co/LmOUXuBqPQ",16681,76081
2020-09-02 21:15:00,JoeBiden,"We’re just over two months from Election Day. But in many states, you don’t have to wait until November to make your voice heard.

Head to https://t.co/Hy8C4mIL2M and make a plan to vote early today.",6350,20329
2020-09-02 19:15:00,JoeBiden,Donald Trump and Betsy DeVos are the worst possible people to lead our nation’s schools through this pandemic.,38906,275110
2020-09-02 18:04:00,JoeBiden,"We all want students back in the classroom, but President Trump hasn't done the work to make sure schools can reopen safely and effectively.

@KamalaHarris and I will be ready on day 1 with a roadmap for reopening. https://t.co/yJswM3PliF",4814,19234
2020-09-02 17:20:37,JoeBiden,President Trump has failed to address COVID-19 — and now our students and educators are paying the price. Tune in as I discuss my plan to safely and effectively reopen schools: https://t.co/ntofl4zV7v,3786,12996
2020-09-02 16:04:47,JoeBiden,"This campaign is powered by grassroots supporters like you — and every dollar counts to close the fundraising gap with the Trump campaign. $5, $10, $15, whatever you can, chip in today: https://t.co/pHQWesk2AR",1335,6010
2020-09-02 15:52:00,JoeBiden,"Last month we raised $364.5 million — 95% of the donations from grassroots supporters like you and the majority online.

Working people are powering our campaign — and I’m grateful.

We’ve got a long way to go to close the fundraising gap and win — but we can do it. Together.",10952,57121
2020-09-02 14:20:00,JoeBiden,"Donald Trump is determined to instill fear and divide us, but what he doesn't understand is that fear never builds the future — hope does. https://t.co/3DFE6R6CWQ",10379,36884
2020-09-01 23:34:00,JoeBiden,"For far too long, discriminatory policies like redlining have kept Black Americans from having the same opportunities as white Americans.

That’s got to change: https://t.co/ycM5gKCGyV https://t.co/mmb0u5kqZq",6819,22317
2020-09-01 22:14:00,JoeBiden,"If I’m elected president, I promise you that America will be better prepared to deal with any threats that come our way.

That starts with restoring the PREDICT program that President Trump ended. https://t.co/7jDkOaLc8P",12899,61893
2020-09-01 20:21:00,JoeBiden,"Together, we’re going to build back better than before and set our nation on a new path. https://t.co/OQHsy12ODf",6637,34032
2020-09-01 18:48:00,JoeBiden,.@DrBiden and I send our best wishes to members of the Jain faith concluding the holy observance of Paryushan and Das Lakshan. May we all find peace and reconciliation in our lives. Michhami Dukkaddam and Kshamavani!,6469,46061
2020-09-01 17:08:00,JoeBiden,We need a president who will lower the temperature and bring the country together — not one who raises it and tears us further apart. https://t.co/e6aFLx9iqU,9400,46683
2020-09-01 16:13:25,JoeBiden,"RT @TeamJoe: Can you believe?! ✨
 
@DrBiden and the #FabFive are doing a grassroots fundraiser happening NOW!
 
Join us ⬇️
https://t.co/VPA…",764,0
2020-09-01 15:03:59,JoeBiden,Our nation is at an inflection point. @KamalaHarris and I sat down to discuss what brought us to this moment — and how we move forward and build back better than before. Tune in to watch: https://t.co/PlmeffTySN,3810,12684
2020-09-01 14:34:00,JoeBiden,"Across the country, people rely on public transportation to get to work, see loved ones, and access essential services. But that's all under threat because Republicans refuse to do their jobs.

Congress must act now to save public transit.",9412,47166
2020-09-01 01:50:10,JoeBiden,"RT @TeamJoe: Tonight is our August fundraising deadline, and we need your help to make sure we finish strong.

We can't do this alone -- ev…",923,0
2020-09-01 01:40:00,JoeBiden,"Today’s press conference made it clear: we are all less safe because Donald Trump has failed at his job.

We need a President who will stop violence — not incite it. https://t.co/AhGNZCDQkr",13501,43543
2020-09-01 01:30:00,JoeBiden,President Shri Pranab Mukherjee was a devout public servant who believed deeply in the importance of our two nations tackling global challenges together. Jill and I are saddened to hear of his passing — our prayers go out to his loved ones and the Indian people. https://t.co/SJfaDEKjGi,2554,16718
2020-09-01 01:20:25,JoeBiden,"I urge President Trump to join me in saying that while peaceful protest is an important right — violence is wrong. Period.

If he can’t say that, then he is unfit to be President. https://t.co/W4sjpF0Z3V",10434,50845
2020-09-01 01:20:25,JoeBiden,"Tonight, President Trump declined to rebuke violence.

He wouldn’t even repudiate one of his supporters who is charged with murder.

He is too weak, too scared of the hatred he has stirred to put an end to it.",26883,130417
2020-09-01 01:00:00,JoeBiden,Fear never builds the future — hope does. https://t.co/V0jCGRBBG7,6016,24363
2020-09-01 00:30:00,JoeBiden,"If Donald Trump wants to ask the question: Who will keep you safer as President?

Let’s answer it. https://t.co/pDXCqzRbQe",7642,27898
2020-08-31 23:59:00,JoeBiden,"Donald Trump looks at this violence and sees a political lifeline.

He failed to protect America, so now he's trying to scare America. https://t.co/BCoO4gS2zE",6420,23376
2020-08-31 23:30:00,JoeBiden,"Folks, we're just hours away from our first end-of-month fundraising deadline of the general election. We need your help to hit our goal and show Donald Trump we have what it takes to win in November.

If you're able, please chip in today: https://t.co/8tOxeZGUM9",1771,6426
2020-08-31 23:02:00,JoeBiden,"The truth is Donald Trump can't stop the violence, because for years he has fomented it. https://t.co/nxqas2Uv5s",13954,56833
2020-08-31 22:23:00,JoeBiden,"Anyone who met Amari will tell you that he was a charismatic young man—poised for greatness. He was ready and willing to take on the world. I can tell you that in 20 years, we all would have been saying, ‘Amari for President.’ #AmariForPresident https://t.co/aa01lftpzt",2095,11486
2020-08-31 18:26:00,JoeBiden,"More cops have died from COVID this year than have been killed on patrol.

Nearly one in six small businesses in this country are closed.

Do you really feel safer under Trump?",38409,168722
2020-08-31 18:13:23,JoeBiden,"Mr. President, it’s high time you condemn violence of any form. https://t.co/rQlXyadZid",10947,54077
2020-08-31 18:07:00,JoeBiden,"Donald Trump keeps telling us if he was president, you'd feel safe.

Well, he is president — whether he knows it or not.",62084,327855
2020-08-31 18:02:00,JoeBiden,"Trump and Pence are running on this: “You won’t be safe in Joe Biden’s America.”

And what’s their proof?

The violence you’re seeing in Donald Trump’s America.",33374,155261
2020-08-31 17:57:00,JoeBiden,"The simple truth is Donald Trump failed to protect America. So now, he’s trying to scare America.",51740,287610
2020-08-31 17:52:00,JoeBiden,"I want a safe America — safe from COVID, safe from crime and looting, safe from racially motivated violence, safe from bad cops. 

And let’s be crystal clear: Safe from four more years of Donald Trump.",17056,86512
2020-08-31 17:46:00,JoeBiden,"Donald Trump may believe mouthing the words law and order makes him strong, but his failure to call on his own supporters to stop acting as an armed militia in this country shows you how weak he is.",24377,118853
2020-08-31 17:38:26,JoeBiden,Donald Trump can’t stop the violence we're seeing today – because for years he has fomented it.  Tune in as I discuss the need for justice and safety in America: https://t.co/gSXuP0jc5D,4233,14084
2020-08-31 16:32:00,JoeBiden,Does anyone believe there will be less violence in America if Donald Trump is reelected?,25874,189804
2020-08-31 15:52:00,JoeBiden,"We are facing so many crises under Donald Trump:
 
COVID.
Economic devastation.
Unwarranted police violence.
Emboldened white nationalists.
A reckoning on race.
Declining faith in a bright American future.

The common thread? A president who makes things worse — not better.",17352,70070
2020-08-31 15:00:01,JoeBiden,"We’re going to build back better and we will do it while creating a brighter future for you and your families. This week @KamalaHarris and I sit down to discuss how we are going to move forward—together.

Join us on Tuesday. https://t.co/hebSifEEHL",6262,23231
2020-08-31 12:04:00,JoeBiden,"There’s a lot happening, but I hope we don’t overlook the brave fire fighters &amp; emergency responders in the wake of Hurricane Laura.

When the storm hit, they stayed behind—even while their homes were being destroyed—to help their community recover.

True American heroes.",13725,79196
2020-08-30 23:48:00,JoeBiden,"This video is doctored — and a flagrant attempt to spread misinformation at the expense of a man who uses assistive technology. 

It should be removed. Now. https://t.co/Bnv5H2NhZT",25127,97425
2020-08-30 23:14:00,JoeBiden,"I’m thrilled to announce our grassroots fundraiser with our friends. I hope you’ll join @DrBiden, @JVN, @Karamo, @TanFrance, @Antoni, and @BobbyBerk this Tuesday.

Chip in to reserve your spot: https://t.co/WV2DfZxixR https://t.co/QmsevDhVSb",3721,15881
2020-08-30 20:13:17,JoeBiden,"Donald Trump has been president for almost four years.

The temperature in the country is higher, tensions run stronger, divisions run deeper.

And all of us are less safe because he can’t do the job of the American president.",14082,64356
2020-08-30 20:13:16,JoeBiden,"We must not become a country at war with ourselves.

A country that accepts the killing of fellow Americans who do not agree with you. A country that vows vengeance toward one another.

But that is the America that President Trump wants us to be, the America he believes we are.",10172,51005
2020-08-30 20:13:16,JoeBiden,"The deadly violence we saw overnight in Portland is unacceptable. Shooting in the streets of a great American city is unacceptable.

I condemn violence of every kind by anyone, whether on the left or the right. And I challenge Donald Trump to do the same. https://t.co/JRuI7ya2Wv",28683,117654
2020-08-30 16:00:01,JoeBiden,"We run this campaign led by the values that guide my life - honesty, integrity, and compassion. @KamalaHarris and I are hard at work and want to let you into the conversation.

Join us this Tuesday. https://t.co/zu0QDka23i",9302,40144
2020-08-30 12:00:00,JoeBiden,"No lies, fear-mongering, or malarkey.

Just an honest conversation about the future of our nation.

Tune in this Tuesday. https://t.co/yWc0ewazL4",9956,50411
2020-08-29 23:30:00,JoeBiden,"I believe we're so much better than what we saw this week at the RNC.

This is our moment to choose love over hate, hope over fear, fact over fiction.

We'll overcome this era of American darkness, together. https://t.co/QEMvt14wG8",11110,39874
2020-08-29 23:10:23,JoeBiden,"I don’t know a single person who believes any part of this pandemic has been a “good thing"".

Secretary DeVos and President Trump refuse to take this virus seriously—our children are paying the price.

https://t.co/VYxH7JyWtM",7258,28304
2020-08-29 19:30:00,JoeBiden,I believe there's not a single thing the American people can't accomplish if we do it together. We're going to overcome these crises and emerge stronger than before.,14182,95861
2020-08-29 17:30:00,JoeBiden,"Folks, we’re just a few days away from our biggest end-of-month deadline yet and we need your help to hit our goal. Every donation — big or small — makes a big difference.

Please chip in today: https://t.co/fobkAUPc7P",2501,9695
2020-08-29 16:00:00,JoeBiden,The only thing this president has done alone is fail America. https://t.co/Jx2FDe3bTe,20590,64500
2020-08-29 15:00:01,JoeBiden,We have a president more interested in beating people at golf than beating COVID-19.,45230,319475
2020-08-29 13:00:01,JoeBiden,I promise you this: A Biden-Harris Administration will always listen to scientists. https://t.co/zLuL3DYSI4,8669,41648
2020-08-29 03:00:53,JoeBiden,"The true power of @ChadwickBoseman was bigger than anything we saw on screen. From the Black Panther to Jackie Robinson, he inspired generations and showed them they can be anything they want — even super heroes. Jill and I are praying for his loved ones at this difficult time.",42774,343950
2020-08-29 00:02:00,JoeBiden,"America was built on a simple idea: All men — and women — are created equal. 

It’s time we ensured all people are treated equally as well.",17438,104509
2020-08-28 23:00:00,JoeBiden,"The President incites violence, inspires white-supremacist shooters, and his failed COVID response is costing thousands of lives per day. When you look at the world right now, ask yourself: Do you feel safe in Trump’s America? https://t.co/Ztp6TdSwKk",22793,63550
2020-08-28 22:01:00,JoeBiden,"America is at an inflection point.

The calls for racial justice that sparked the March on Washington 57 years ago are ringing out again today.

As we honor the legacy of that day — let's meet this moment with the urgency and action that our heroes marched for half a century ago. https://t.co/Bs0SccjnxN",3750,14291
2020-08-28 21:01:00,JoeBiden,Donald Trump put our nation on the sidelines. Let’s get back in the game. https://t.co/e8VsW5IsNi,8626,33109
2020-08-28 20:35:00,JoeBiden,"I know from personal experience how important access to quality, affordable health care is for a family. I know the peace of mind it brings.

It's why as president, I promise I'll protect your children's health care as if they were my own. https://t.co/kqiKt8ISXj",3226,12069
2020-08-28 19:55:00,JoeBiden,"As we mark the 57th anniversary of the March on Washington and Dr. Martin Luther King Jr.'s ""I Have a Dream"" speech, we must continue the hard work of perfecting our union. It's up to all of us to carry on the march toward equality, liberty, and justice for all.",9387,49505
2020-08-28 19:27:00,JoeBiden,"I am grateful for your friendship and leadership, @AbeShinzo. I’m sad to see you step down, but I know the strong alliance between our countries and peoples will continue for generations to come. Wishing you good health in the years ahead, my friend. https://t.co/M0cMT5y9Dd",6788,38557
2020-08-28 18:14:00,JoeBiden,"Mr. President, Americans are canceling weddings and holding funerals without family. They're sacrificing so more Americans don't have to die.

But instead of leading by example, you hosted a super spreader event on the South Lawn.

When will you take the presidency seriously? https://t.co/DcVUGsZ9a5",40263,171617
2020-08-28 17:35:00,JoeBiden,"We can't let George Floyd and Jacob Blake become just another pair of hashtags.

This is a moment of action.

It's long past time we reform policing, reverse systemic racism, and make our communities safer.",23060,134240
2020-08-28 12:35:00,JoeBiden,Times of crisis often bring out our best as Americans — and we're seeing that right now in the aftermath of Hurricane Laura. Thank you to all of our emergency responders who are working around the clock to help people get back on their feet. https://t.co/uwhq4dDgwO,5121,25884
2020-08-28 03:37:00,JoeBiden,"Tonight is yet another reminder of what's at stake in this election. 

Who we are, what we stand for, and who we want to be — it's all on the ballot this November.

We have to beat Donald Trump. Chip in to help us do it: https://t.co/dWIpEPQcqQ",3130,13648
2020-08-28 03:28:00,JoeBiden,It’s time we bring integrity back to the White House. https://t.co/KDPLITstKA,7436,37477
2020-08-28 03:20:00,JoeBiden,Remember: every example of violence Donald Trump decries has happened on his watch. Under his leadership. During his presidency.,66996,300530
2020-08-28 03:01:24,JoeBiden,Leadership requires foresight. https://t.co/qTdtIPYM8m,7201,34640
2020-08-28 02:59:00,JoeBiden,"From the moment COVID-19 emerged, President Trump downplayed the threat it posed, refused to listen to the experts, and failed to take action to contain its spread.

Now, we’re paying the price.",9806,48098
2020-08-28 02:52:00,JoeBiden,"Donald Trump promised to be the greatest jobs president God ever created.

Instead, tens of millions of Americans are out of work and we're facing the worst economic crisis since the Great Depression. #PromisesBroken https://t.co/JzjZu7KKRr",5132,15976
2020-08-28 02:48:00,JoeBiden,"Donald Trump didn't build a wall around America, the world built a wall around us. https://t.co/lLY8S92cSb",22041,75196
2020-08-28 02:39:00,JoeBiden,"Donald Trump is right, this is the most important election in the history of our country.

Chip in to help us get him out of the White House: https://t.co/1Ve0clLACI",2968,12431
2020-08-28 02:32:00,JoeBiden,"Donald Trump calls himself a wartime president. But now, instead of leading the charge to defeat this virus, he’s waved the white flag.

He abandoned the American people when we needed him most.",14039,77794
2020-08-28 02:24:00,JoeBiden,"When President Trump took office, he inherited a growing economy from the Obama-Biden administration. And just like everything else he’s inherited in his life, he squandered it. https://t.co/tTBD8lRC1c",10297,30017
2020-08-28 02:15:00,JoeBiden,President Trump has failed our nation. https://t.co/w792IB79kK,5996,19569
2020-08-28 02:07:00,JoeBiden,"- 180,000 lives lost
- Nearly 6 million confirmed cases of COVID-19
- Over 25 million Americans out of work
- Countless small businesses on the brink of closing

That's Donald Trump's America. We're living it every day. We can't take four more years.",18681,71432
2020-08-28 01:58:00,JoeBiden,"When Donald Trump says tonight you won’t be safe in Joe Biden’s America, look around and ask yourself: How safe do you feel in Donald Trump’s America?",104754,533325
2020-08-28 00:45:00,JoeBiden,"This news is deeply disturbing — as an alum of @UDelaware and as an American. We need a full and swift investigation into what happened Tuesday night.
 
With anti-Semitism on the rise across the country, we all have a moral obligation to speak out and give hate no safe harbor. https://t.co/YofvhFv6wA",4591,16658
2020-08-28 00:29:00,JoeBiden,"President Trump doesn’t want a second term. He wants a do-over.

As he takes the stage tonight, remember: he alone is responsible for the chaos in our country.

Together, we can stop it. https://t.co/iKcrLuEC9N",19499,93517
2020-08-28 00:09:00,JoeBiden,"Donald Trump and Republicans must have forgotten about the 180,000 American lives lost due to COVID-19.

I promise you that, as president, I never will. https://t.co/wcsLLmvB2n",7023,31764
2020-08-27 23:38:00,JoeBiden,"I couldn't be more ready for @KamalaHarris to be the next Vice President.

Chip in to help us make history: https://t.co/UzTdwLgkeM",2017,10216
2020-08-27 22:12:00,JoeBiden,"Immigrants are not your political props, Mr. President. https://t.co/GDR6FLvTKe",7782,39826
2020-08-27 20:48:00,JoeBiden,"Last night, Vice President Mike Pence stood before America and with a straight face said, “You won’t be safe in Joe Biden’s America.”

His proof?

The violence you’re seeing in Donald Trump’s America. https://t.co/4xx9Mj4bfZ",16829,59401
2020-08-27 19:57:00,JoeBiden,"And in 146 days, we’ll rejoin it. https://t.co/PQ8bXYfOcI",33628,245569
2020-08-27 19:03:32,JoeBiden,Tune in as @KamalaHarris discusses President Trump’s failure to lead on COVID-19 and what a Biden-Harris administration will do differently: https://t.co/XzT7AUrG3q,2812,10191
2020-08-27 18:36:00,JoeBiden,They got it wrong the first time. They will get it wrong again. https://t.co/X9SzwXUEgu,14366,44476
2020-08-27 16:27:00,JoeBiden,The cruelty of this president truly knows no bounds. We can’t let him gut Social Security and eliminate funding for disability benefits. https://t.co/QmIMhZfLZn,18922,61132
2020-08-27 15:18:00,JoeBiden,"To lead America, you have to understand America.

I know how hard it is for folks who are sick, struggling, and wondering how they'll get through the day.

You deserve a president who will fight for you and lead our nation out of these crises. I'll get started on day one. https://t.co/evrWlwqhh1",27663,88842
2020-08-27 14:56:00,JoeBiden,"Jill and I are praying for the safety of those in the path of Hurricane Laura. If you are in an impacted area, please heed the advice of local officials. https://t.co/HsSxMKuVpL",2718,15534
2020-08-27 03:25:00,JoeBiden,"The contrast tonight couldn't be clearer:

We can choose four more years of fear, division, and hate.

Or we can choose a different path — one of hope, unity, and light.

Let's overcome this era of darkness, together: https://t.co/agUqzkqkXT",6238,27931
2020-08-27 02:54:00,JoeBiden,"180,000 people have died from this COVID crisis. And the heartbreaking truth is that it didn't have to happen this way.",25580,155148
2020-08-27 02:43:00,JoeBiden,"This moment demands moral leadership. And these players answered by standing up, speaking out, and using their platform for good.

Now is not the time for silence. https://t.co/hF3dIb7Hde",20900,126207
2020-08-27 00:50:00,JoeBiden,"100 years ago today, the 19th Amendment was certified, giving some women the right to vote.

But we still have further to go.

We must carry forward the banner of equality and create that more perfect union we've always strived to be. #WomensEqualityDay https://t.co/v46l5SyLJe",2261,10686
2020-08-26 23:47:30,JoeBiden,"RT @DrBiden: Build Bark Better.

Happy #NationalDogDay. https://t.co/64HXEBscwO",6875,0
2020-08-26 22:48:00,JoeBiden,"As we celebrate #WomensEqualityDay and the 100th anniversary of the 19th Amendment, we have got to renew our efforts to protect the sacred right to vote.

Every eligible American should be able to make their voice heard at the ballot box. Period.",5825,29267
2020-08-26 21:53:00,JoeBiden,"Amari was 16, not old enough to vote, but that didn't stop him from helping change the course of history. He brought his infectious passion and light to our campaign every day — and made us all better in the process. Jill and I are keeping his loved ones in our prayers. https://t.co/3zHUkWXn9i",3773,21506
2020-08-26 19:43:12,JoeBiden,"RT @KamalaHarris: Getting everyone to vote and safely cast their ballot—in person or through the mail—will be a full team effort.

Tune in…",1984,0
2020-08-26 19:04:00,JoeBiden,"Once again, a Black man — Jacob Blake — was shot by the police. In front of his children. It makes me sick.

Is this the country we want to be?

Needless violence won’t heal us. We need to end the violence — and peacefully come together to demand justice. https://t.co/WdNqrxA3PK",29513,113873
2020-08-26 18:00:01,JoeBiden,Vote early. https://t.co/Hy8C4n0lUk,12912,60817
2020-08-26 16:15:00,JoeBiden,I know how to lead this nation through a crisis because I've done it before. I won't waste any time getting this virus under control and building our country back better. https://t.co/HgBdR6VxUO,8748,34620
2020-08-26 14:23:00,JoeBiden,"President Trump can try and shift blame all he wants, but the fact is Maine's hardworking lobstermen and women are hurting under his watch.

They deserve better. And as President, I will work to protect the livelihood and safety of the fishing community. https://t.co/JuF1O2P3EH",5966,27427
2020-08-26 13:30:00,JoeBiden,"I promise you that as president, I will protect America. I will protect you and your family. I will defend our nation from threats seen and unseen.

It's the least of what we should expect from an American president.",22741,148631
2020-08-26 02:24:46,JoeBiden,"RT @KamalaHarris: As states across our nation continue to attack reproductive rights, especially abortion, it’s more important than ever we…",9327,0
2020-08-26 02:17:00,JoeBiden,"I believe the American people are ready for something better. This is our moment to prove hope is more powerful than fear, love is more powerful than hate, and light is more powerful than darkness.

Join us: https://t.co/ml7NJ94Nks",5952,27328
2020-08-26 00:28:00,JoeBiden,"When they say “the best is yet to come,” that’s a threat. https://t.co/SoKKF9KQYO",27748,98153
2020-08-25 22:49:00,JoeBiden,"Ignore the polls. There's simply too much on the line to take anything for granted.

Register to vote: https://t.co/Hy8C4n0lUk

Donate: https://t.co/3h4twQsQ4I

Volunteer: https://t.co/GCxsKwomFH

We can't let up until November. https://t.co/sdFA92hfcB",16343,55230
2020-08-25 22:13:00,JoeBiden,"It's time for us, for We the People, to come together.

Because united, we can — and will — overcome this season of darkness in America. https://t.co/vbZ3JRQU84",9190,31654
2020-08-25 19:38:00,JoeBiden,"70 days.

https://t.co/Hy8C4mIL2M https://t.co/ikyF4Nu9dC",10818,73992
2020-08-25 18:44:00,JoeBiden,"Two years ago, we lost a genuine American hero, and to me, a true friend. John McCain never stopped pushing me and our nation to be better. I miss him dearly. https://t.co/0xzoqjDFlP",19310,124720
2020-08-25 03:22:00,JoeBiden,"Just stay focused, folks.

Let’s get to work. Join our campaign: https://t.co/4oQNtuyuG7",6676,30594
2020-08-25 02:45:00,JoeBiden,Donald Trump is unfit to lead our nation. But don’t just take my word for it... https://t.co/vdYcNWiNBk,49640,150499
2020-08-25 02:20:00,JoeBiden,.@realDonaldTrump it didn’t have to be this bad. https://t.co/aMhxaTXnpm,14683,64553
2020-08-25 01:26:27,JoeBiden,The only person responsible for our failed COVID response is Donald Trump. https://t.co/W8mrzqvInz,26468,112446
2020-08-25 00:30:00,JoeBiden,"Together, united in our love for America and each other, we’ll overcome this season of darkness and restore the soul of our nation. https://t.co/9dPuQVa3CQ",10693,37714
2020-08-24 23:54:00,JoeBiden,"This moment is bigger than any one political party. We've got to come together as Americans to save our democracy and restore the soul of our nation. Thank you, Senator @JeffFlake. https://t.co/3cAnE1yf0J",7501,41552
